activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,6161778,[],CHEMBL1764865,Inhibition of AKT1 by IMAP assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1Cl,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '10.85', 'le': '0.22', 'lle': '3.07', 'sei': '5.15'}",CHEMBL1761077,,CHEMBL1761077,6.00,False,http://www.openphacts.org/units/Nanomolar,1413224,=,1,True,=,,IC50,nM,,1000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,1.0
,6161779,[],CHEMBL1764865,Inhibition of AKT1 by IMAP assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '11.12', 'le': '0.22', 'lle': '2.92', 'sei': '4.47'}",CHEMBL1761073,,CHEMBL1761073,5.96,False,http://www.openphacts.org/units/Nanomolar,1413220,=,1,True,=,,IC50,nM,,1100.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,1.1
,6161780,[],CHEMBL1764865,Inhibition of AKT1 by IMAP assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1C(F)(F)F,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '10.03', 'le': '0.20', 'lle': '2.59', 'sei': '5.05'}",CHEMBL1761081,,CHEMBL1761081,5.89,False,http://www.openphacts.org/units/Nanomolar,1413228,=,1,True,=,,IC50,nM,,1300.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,1.3
,6161781,[],CHEMBL1764865,Inhibition of AKT1 by IMAP assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '10.84', 'le': '0.22', 'lle': '4.18', 'sei': '3.98'}",CHEMBL1761069,,CHEMBL1761069,5.68,False,http://www.openphacts.org/units/Nanomolar,1413215,=,1,True,=,,IC50,nM,,2100.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,2.1
,6161782,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(C(N)=O)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '10.05', 'le': '0.20', 'lle': '2.98', 'sei': '4.60'}",CHEMBL1761088,,CHEMBL1761088,5.63,False,http://www.openphacts.org/units/Nanomolar,1413235,=,1,True,=,,IC50,nM,,2360.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,2.36
,6161783,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(C#N)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '10.32', 'le': '0.20', 'lle': '2.17', 'sei': '5.42'}",CHEMBL1761087,,CHEMBL1761087,5.59,False,http://www.openphacts.org/units/Nanomolar,1413234,=,1,True,=,,IC50,nM,,2580.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,2.58
,6161784,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '10.48', 'le': '0.21', 'lle': '2.33', 'sei': '5.61'}",CHEMBL1761085,,CHEMBL1761085,5.58,False,http://www.openphacts.org/units/Nanomolar,1413232,=,1,True,=,,IC50,nM,,2600.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,2.6
,6161786,[],CHEMBL1764865,Inhibition of AKT1 by IMAP assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCN(CC(O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '10.44', 'le': '0.21', 'lle': '3.97', 'sei': '3.83'}",CHEMBL1761067,,CHEMBL1761067,5.47,False,http://www.openphacts.org/units/Nanomolar,1413212,=,1,True,=,,IC50,nM,,3400.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,3.4
,6161787,[],CHEMBL1764865,Inhibition of AKT1 by IMAP assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1noc(C)c1S(=O)(=O)N(Cc1ccccc1)CC(O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '9.73', 'le': '0.19', 'lle': '2.36', 'sei': '4.05'}",CHEMBL1761068,,CHEMBL1761068,5.41,False,http://www.openphacts.org/units/Nanomolar,1413213,=,1,True,=,,IC50,nM,,3900.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,3.9
,6161788,[],CHEMBL1764865,Inhibition of AKT1 by IMAP assay,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1noc(C)c1S(=O)(=O)N(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)C1CCCCC1,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '9.86', 'le': '0.19', 'lle': '2.22', 'sei': '4.05'}",CHEMBL1761074,,CHEMBL1761074,5.40,False,http://www.openphacts.org/units/Nanomolar,1413221,=,1,True,=,,IC50,nM,,4000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,4.0
,6161789,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(F)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '10.02', 'le': '0.20', 'lle': '1.67', 'sei': '6.76'}",CHEMBL1761086,,CHEMBL1761086,5.36,False,http://www.openphacts.org/units/Nanomolar,1413233,=,1,True,=,,IC50,nM,,4380.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,4.38
,6161790,[],CHEMBL1764865,Inhibition of AKT1 by IMAP assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1C#N,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '9.85', 'le': '0.19', 'lle': '3.21', 'sei': '3.82'}",CHEMBL1761080,,CHEMBL1761080,5.36,False,http://www.openphacts.org/units/Nanomolar,1413227,=,1,True,=,,IC50,nM,,4400.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,4.4
,6161792,[],CHEMBL1764865,Inhibition of AKT1 by IMAP assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1F,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '9.70', 'le': '0.19', 'lle': '2.79', 'sei': '4.47'}",CHEMBL1761079,,CHEMBL1761079,5.21,False,http://www.openphacts.org/units/Nanomolar,1413226,=,1,True,=,,IC50,nM,,6200.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,6.2
,6161793,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOCCN(C[C@@H](O)CN1CCCC2(CCc3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '9.92', 'le': '0.20', 'lle': '2.95', 'sei': '4.14'}",CHEMBL1761084,,CHEMBL1761084,5.19,False,http://www.openphacts.org/units/Nanomolar,1413231,=,1,True,=,,IC50,nM,,6400.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,6.4
,6161794,[],CHEMBL1764865,Inhibition of AKT1 by IMAP assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '9.91', 'le': '0.20', 'lle': '3.69', 'sei': '3.64'}",CHEMBL1761069,,CHEMBL1761069,5.19,False,http://www.openphacts.org/units/Nanomolar,1413214,=,1,True,=,,IC50,nM,,6500.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,6.5
,6161796,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)cccc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '8.69', 'le': '0.17', 'lle': '1.85', 'sei': '4.07'}",CHEMBL1761083,,CHEMBL1761083,4.75,False,http://www.openphacts.org/units/Nanomolar,1413230,=,1,True,=,,IC50,nM,,17800.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,17.8
,6161797,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1noc(C)c1S(=O)(=O)N(CCOC(C)C)C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '8.58', 'le': '0.17', 'lle': '2.46', 'sei': '3.32'}",CHEMBL1761072,,CHEMBL1761072,4.73,False,http://www.openphacts.org/units/Nanomolar,1413219,=,1,True,=,,IC50,nM,,18600.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,18.6
,6161798,[],CHEMBL1764865,Inhibition of AKT1 by IMAP assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCN(C[C@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '8.87', 'le': '0.18', 'lle': '3.14', 'sei': '3.25'}",CHEMBL1761070,,CHEMBL1761070,4.64,False,http://www.openphacts.org/units/Nanomolar,1413217,=,1,True,=,,IC50,nM,,22800.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,22.8
,6161799,[],CHEMBL1764865,Inhibition of AKT1 by IMAP assay,B,,,BAO_0000190,BAO_0000357,single protein format,COCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '8.40', 'le': '0.17', 'lle': '2.90', 'sei': '3.08'}",CHEMBL1761069,,CHEMBL1761069,4.40,False,http://www.openphacts.org/units/Nanomolar,1413216,=,1,True,=,,IC50,nM,,40000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,40.0
,6161805,[],CHEMBL1764865,Inhibition of AKT1 by IMAP assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1cccc(Cl)c1,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1761075,,CHEMBL1761075,,False,http://www.openphacts.org/units/Nanomolar,1413222,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,6161806,[],CHEMBL1764865,Inhibition of AKT1 by IMAP assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1OC,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1761078,,CHEMBL1761078,,False,http://www.openphacts.org/units/Nanomolar,1413225,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,6161807,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,COCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1761069,,CHEMBL1761069,,False,http://www.openphacts.org/units/Nanomolar,1413214,>,1,True,>,,IC50,nM,,25000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,25.0
,6161808,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,COCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1761069,,CHEMBL1761069,,False,http://www.openphacts.org/units/Nanomolar,1413215,>,1,True,>,,IC50,nM,,25000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,25.0
,6161809,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,COCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1761069,,CHEMBL1761069,,False,http://www.openphacts.org/units/Nanomolar,1413216,>,1,True,>,,IC50,nM,,25000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,25.0
,6161810,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,COCCN(C[C@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1761070,,CHEMBL1761070,,False,http://www.openphacts.org/units/Nanomolar,1413217,>,1,True,>,,IC50,nM,,25000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,25.0
,6161811,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1761071,,CHEMBL1761071,,False,http://www.openphacts.org/units/Nanomolar,1413218,>,1,True,>,,IC50,nM,,25000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,25.0
,6161812,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1c(C)noc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1761073,,CHEMBL1761073,,False,http://www.openphacts.org/units/Nanomolar,1413220,>,1,True,>,,IC50,nM,,25000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,25.0
,6161813,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1noc(C)c1S(=O)(=O)N(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)C1CCCCC1,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1761074,,CHEMBL1761074,,False,http://www.openphacts.org/units/Nanomolar,1413221,>,1,True,>,,IC50,nM,,25000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,25.0
,6161814,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1cccc(Cl)c1,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1761075,,CHEMBL1761075,,False,http://www.openphacts.org/units/Nanomolar,1413222,>,1,True,>,,IC50,nM,,25000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,25.0
,6161815,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccc(Cl)cc1,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1761076,,CHEMBL1761076,,False,http://www.openphacts.org/units/Nanomolar,1413223,>,1,True,>,,IC50,nM,,25000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,25.0
,6161816,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1Cl,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1761077,,CHEMBL1761077,,False,http://www.openphacts.org/units/Nanomolar,1413224,>,1,True,>,,IC50,nM,,25000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,25.0
,6161817,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1OC,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1761078,,CHEMBL1761078,,False,http://www.openphacts.org/units/Nanomolar,1413225,>,1,True,>,,IC50,nM,,25000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,25.0
,6161818,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1F,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1761079,,CHEMBL1761079,,False,http://www.openphacts.org/units/Nanomolar,1413226,>,1,True,>,,IC50,nM,,25000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,25.0
,6161819,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1C#N,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1761080,,CHEMBL1761080,,False,http://www.openphacts.org/units/Nanomolar,1413227,>,1,True,>,,IC50,nM,,25000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,25.0
,6161820,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1C(F)(F)F,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1761081,,CHEMBL1761081,,False,http://www.openphacts.org/units/Nanomolar,1413228,>,1,True,>,,IC50,nM,,25000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,25.0
,6161821,[],CHEMBL1764866,Inhibition of AKT1 in human LNCaP cells assessed as PRAS40 phosphorylation at Thr246 after 1.5 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccccc1C,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1761082,,CHEMBL1761082,,False,http://www.openphacts.org/units/Nanomolar,1413229,>,1,True,>,,IC50,nM,,25000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,25.0
,6161824,[],CHEMBL1764865,Inhibition of AKT1 by IMAP assay,B,,,BAO_0000190,BAO_0000357,single protein format,CCOCCN(C[C@@H](O)CN1CCCC2(CC(=O)c3cc(O)ccc3O2)C1)S(=O)(=O)c1ccc(Cl)cc1,,,CHEMBL1759945,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '8.50', 'le': '0.17', 'lle': '1.77', 'sei': '4.03'}",CHEMBL1761076,,CHEMBL1761076,4.70,False,http://www.openphacts.org/units/Nanomolar,1413223,=,1,True,=,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,6169211,[],CHEMBL1769079,Inhibition of AKT1,B,,,BAO_0000190,BAO_0000357,single protein format,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1,,,CHEMBL1765070,J. Med. Chem.,2011.0,,CHEMBL1765740,,CHEMBL1765740,,False,http://www.openphacts.org/units/Nanomolar,1416438,>,1,True,>,,IC50,nM,,10000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,10000.0
,6189339,[],CHEMBL1775878,Inhibition of AKT phosphorylation at S473 in human U-87MG cells at 5 mM after 2 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)Nc1nc2ccc(-c3ccnc(NCc4ccccc4)n3)cc2s1,,,CHEMBL1773016,J. Med. Chem.,2011.0,,CHEMBL1773588,,CHEMBL1773588,,False,http://www.openphacts.org/units/Nanomolar,1421270,>,1,True,>,,IC50,nM,,5000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,5000.0
,6189340,[],CHEMBL1775878,Inhibition of AKT phosphorylation at S473 in human U-87MG cells at 5 mM after 2 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)Nc1nc2ccc(-c3ccnc(NC(C)(C)c4ccccc4)n3)cc2s1,,,CHEMBL1773016,J. Med. Chem.,2011.0,"{'bei': '13.76', 'le': '0.26', 'lle': '0.49', 'sei': '6.96'}",CHEMBL1773572,,CHEMBL1773572,5.55,False,http://www.openphacts.org/units/Nanomolar,1421253,=,1,True,=,,IC50,nM,,2800.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,2800.0
Not Determined,6189341,[],CHEMBL1775878,Inhibition of AKT phosphorylation at S473 in human U-87MG cells at 5 mM after 2 hrs,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)Nc2nccc(-c3ccc4nc(NC(C)=O)sc4c3)n2)cc1,,,CHEMBL1773016,J. Med. Chem.,2011.0,,CHEMBL1773573,,CHEMBL1773573,,False,,1421254,,1,False,,,IC50,,,,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,,,,
